Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1753W; Reactive=279var; Appearent=403VA; Line: Current=7.35900021; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.33199978;7.311999799999999;7.53000021;7.48400021;7.54300022;7.62900019;7.36499977;7.28599977;7.37200022;7.31899977; FFT Re: 9748;46;303;33;52;19;19;39;-455; FFT Img: 2712;6;-792;-59;1386;-19;963;33;462; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=313W; Reactive=279var; Appearent=403VA; Line: Current=1.44500005; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.44500005;1.44500005;1.44500005;1.44500005;1.44500005;1.44500005;1.44500005;1.44500005;1.44500005;1.44500005; FFT Re: 1841;0;435;-6;402;0;290;6;191; FFT Img: -297;-6;13;-6;244;0;158;-6;165; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=335W; Reactive=279var; Appearent=403VA; Line: Current=1.48500001; Voltage=230.08V; Phase=-43,841rad; Peaks: 8.42800045;8.45400047;8.44799995;8.42800045;8.22999954;7.68200016;7.24599981;7.16099977;7.16699982;7.12799978; FFT Re: 1907;0;415;-13;402;-6;257;-13;184; FFT Img: -349;33;33;13;224;26;132;19;125; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=225W; Reactive=279var; Appearent=403VA; Line: Current=1.29299998; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.28699994;1.273;1.273;1.28699994;1.29999995;1.27999997;1.27999997;1.29299998;1.31299996;1.29999995; FFT Re: 1346;-6;402;0;382;0;250;6;165; FFT Img: -924;-13;-33;-6;257;-13;158;-13;158; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=808W; Reactive=279var; Appearent=403VA; Line: Current=3.352; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.34599996;3.36599994;3.36599994;3.352;3.37199998;3.38499999;3.37199998;3.37899995;3.37899995;3.37199998; FFT Re: 4600;-19;429;0;244;13;171;6;92; FFT Img: -805;-13;46;-6;382;-6;250;0;237; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=246W; Reactive=279var; Appearent=403VA; Line: Current=1.30599999; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.30599999;1.30599999;1.30599999;1.30599999;1.30599999;1.30599999;1.30599999;1.30599999;1.30599999;1.30599999; FFT Re: 1452;-6;422;0;244;13;99;6;-6; FFT Img: -798;-6;72;0;402;-13;290;-6;231; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=242W; Reactive=279var; Appearent=403VA; Line: Current=1.33899999; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999; FFT Re: 1518;0;435;0;145;6;33;6;-85; FFT Img: -712;-13;132;-13;455;0;316;0;231; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=227W; Reactive=279var; Appearent=403VA; Line: Current=1.33899999; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999;1.33899999; FFT Re: 1379;0;448;-13;468;-6;323;-6;244; FFT Img: -963;0;-85;6;184;6;92;6;92; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=207W; Reactive=279var; Appearent=403VA; Line: Current=1.31299996; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996; FFT Re: 1326;-19;409;-19;415;-6;283;0;211; FFT Img: -957;-6;-85;-6;198;0;105;0;105; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=261W; Reactive=279var; Appearent=403VA; Line: Current=1.32599998; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.32599998;1.32599998;1.32599998;1.32599998;1.32599998;1.32599998;1.32599998;1.32599998;1.32599998;1.32599998; FFT Re: 1551;-6;422;-19;59;-19;-46;-19;-118; FFT Img: -646;6;178;19;442;0;270;0;138; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=325W; Reactive=279var; Appearent=403VA; Line: Current=1.39900005; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005; FFT Re: 1795;-26;389;-13;369;0;257;0;171; FFT Img: -290;0;19;-6;270;0;171;0;191; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=312W; Reactive=279var; Appearent=403VA; Line: Current=1.40499997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997; FFT Re: 1834;-6;396;-19;277;-19;151;-19;52; FFT Img: -198;13;99;13;356;13;244;6;217; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=279var; Appearent=403VA; Line: Current=1.39900005; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005; FFT Re: 1768;0;389;-13;435;-13;303;-6;250; FFT Img: -422;0;-66;6;105;6;6;6;13; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=312W; Reactive=279var; Appearent=403VA; Line: Current=1.40499997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.49100006;1.47800004;1.47099996;1.47099996;1.45799994;1.44500005;1.47800004;1.47099996;1.47099996;1.46500003; FFT Re: 1828;0;382;0;211;0;99;6;0; FFT Img: -132;0;132;-13;402;-6;277;0;237; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=871W; Reactive=279var; Appearent=403VA; Line: Current=3.60299993; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.58299994;3.58299994;3.58999991;3.56999993;3.60299993;3.5769998999999997;3.5769998999999997;3.56999993;3.58999991;3.58999991; FFT Re: 5035;0;409;13;132;6;79;6;-33; FFT Img: 198;-13;165;-13;402;-13;277;-6;217; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=335W; Reactive=279var; Appearent=403VA; Line: Current=1.52400005; Voltage=230.08V; Phase=-43,841rad; Peaks: 8.38799953;8.41499996;8.46700001;8.46700001;8.20300007;7.81400013;7.27899981;7.11399984;7.08799982;7.04799986; FFT Re: 1940;-6;468;0;462;6;303;6;217; FFT Img: -442;6;-66;6;85;13;0;13;13; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=252W; Reactive=279var; Appearent=403VA; Line: Current=1.27999997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997; FFT Re: 1419;-6;409;0;237;13;151;13;33; FFT Img: -805;-13;33;-6;369;-6;244;-6;217; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=240W; Reactive=279var; Appearent=403VA; Line: Current=1.35300004; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.35300004;1.35300004;1.35300004;1.35300004;1.35300004;1.35300004;1.35300004;1.35300004;1.35300004;1.35300004; FFT Re: 1478;-13;488;-19;356;-13;244;-6;132; FFT Img: -838;-6;19;0;356;0;250;0;244; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=231W; Reactive=279var; Appearent=403VA; Line: Current=1.27999997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997; FFT Re: 1293;0;382;0;415;-6;270;-6;198; FFT Img: -990;0;-99;6;165;19;52;6;46; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=224W; Reactive=279var; Appearent=403VA; Line: Current=1.28699994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994; FFT Re: 1399;-13;409;-6;270;0;165;0;72; FFT Img: -844;-6;19;-6;369;-13;250;0;231; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=246W; Reactive=279var; Appearent=403VA; Line: Current=1.25999999; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999; FFT Re: 1333;6;382;6;310;0;211;0;132; FFT Img: -891;6;-26;19;283;0;178;0;171; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=220W; Reactive=279var; Appearent=403VA; Line: Current=1.33299994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.33299994;1.33299994;1.33299994;1.33299994;1.33299994;1.33299994;1.33299994;1.33299994;1.33299994;1.33299994; FFT Re: 1293;-26;402;-19;468;-6;297;0;211; FFT Img: -1062;0;-191;0;6;-6;-79;0;-66; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=230W; Reactive=279var; Appearent=403VA; Line: Current=1.29999995; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995; FFT Re: 1386;-19;422;0;369;0;231;0;145; FFT Img: -910;-13;-46;-6;244;-19;132;-6;112; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=311W; Reactive=279var; Appearent=403VA; Line: Current=1.44500005; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.43799996;1.40499997;1.39199996;1.38600004;1.38600004;1.40499997;1.39900005;1.39199996;1.40499997;1.35899997; FFT Re: 1848;0;415;0;250;0;145;6;33; FFT Img: -138;-6;112;-6;363;-6;257;0;211; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=885W; Reactive=279var; Appearent=403VA; Line: Current=3.62299991; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.64299989;3.63000011;3.64299989;3.59699988;3.60299993;3.60299993;3.60299993;3.62299991;3.61599994;3.58299994; FFT Re: 5042;0;382;-26;303;0;244;-6;158; FFT Img: -462;39;13;0;237;6;112;19;112; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=314W; Reactive=279var; Appearent=403VA; Line: Current=1.40499997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997;1.40499997; FFT Re: 1795;0;382;-13;429;0;310;0;237; FFT Img: -382;0;-85;-6;125;-6;6;-13;26; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=319W; Reactive=279var; Appearent=403VA; Line: Current=1.41199994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994; FFT Re: 1848;0;369;0;204;19;118;13;13; FFT Img: -99;-13;99;-13;356;-6;217;-13;165; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=326W; Reactive=279var; Appearent=403VA; Line: Current=1.42499995; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995; FFT Re: 1841;-33;376;-13;270;-19;171;-6;66; FFT Img: -158;0;72;0;356;0;250;0;244; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=335W; Reactive=279var; Appearent=403VA; Line: Current=1.47099996; Voltage=230.08V; Phase=-43,841rad; Peaks: 8.63199997;8.66499996;8.57299995;8.56000042;8.30200005;7.72200012;7.29899979;7.24599981;7.26000023;7.17399979; FFT Re: 1940;0;402;13;244;13;138;19;26; FFT Img: -125;-26;105;-19;369;-13;257;-13;211; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=229W; Reactive=279var; Appearent=403VA; Line: Current=1.273; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273; FFT Re: 1405;-6;389;0;224;6;132;6;33; FFT Img: -798;-13;19;-19;363;0;250;0;211; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=279var; Appearent=403VA; Line: Current=1.273; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273; FFT Re: 1412;-13;382;0;217;6;125;13;19; FFT Img: -792;-13;26;-19;389;-6;277;0;244; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=248W; Reactive=279var; Appearent=403VA; Line: Current=1.28699994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994; FFT Re: 1465;-19;369;-6;66;0;-26;0;-105; FFT Img: -693;-13;99;-19;409;-6;250;0;138; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=264W; Reactive=279var; Appearent=403VA; Line: Current=1.28699994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994;1.28699994; FFT Re: 1465;0;402;-26;165;-39;52;-39;-46; FFT Img: -752;13;85;13;442;6;303;-6;231; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=259W; Reactive=279var; Appearent=403VA; Line: Current=1.31299996; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996; FFT Re: 1491;-6;429;0;198;13;112;13;0; FFT Img: -745;-13;66;-19;396;-6;264;-6;198; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=279var; Appearent=403VA; Line: Current=1.31299996; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.29299998;1.29999995;1.28699994;1.273;1.29299998;1.29299998;1.28699994;1.30599999;1.29999995;1.30599999; FFT Re: 1353;-6;409;0;415;0;283;0;198; FFT Img: -963;-6;-125;-13;151;-13;39;-13;33; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=749W; Reactive=279var; Appearent=403VA; Line: Current=3.33899999; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.39899993;3.35899997;3.39899993;3.38499999;3.41199994;3.39899993;3.40499997;3.40499997;3.40499997;3.40499997; FFT Re: 4534;-13;376;-13;297;-6;237;0;165; FFT Img: -1042;-6;-59;-13;264;0;132;0;132; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=867W; Reactive=279var; Appearent=403VA; Line: Current=3.6099998999999996; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.66300011;3.66300011;3.64299989;3.66899991;3.66899991;3.66300011;3.64899993;3.6559998999999994;3.6559998999999994;3.64899993; FFT Re: 5029;-33;402;-13;316;-6;231;-6;138; FFT Img: -468;13;-26;33;191;19;59;19;72; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=316W; Reactive=279var; Appearent=403VA; Line: Current=1.41900003; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.41900003;1.41900003;1.41900003;1.41900003;1.41900003;1.41900003;1.41900003;1.41900003;1.41900003;1.41900003; FFT Re: 1821;-26;389;-6;336;0;244;6;145; FFT Img: -217;-19;33;-13;303;-13;198;-6;198; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=326W; Reactive=279var; Appearent=403VA; Line: Current=1.39900005; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005;1.39900005; FFT Re: 1815;0;376;0;303;-6;184;-13;92; FFT Img: -224;0;19;26;250;6;138;6;105; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=319W; Reactive=279var; Appearent=403VA; Line: Current=1.43799996; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.43799996;1.43799996;1.43799996;1.43799996;1.43799996;1.43799996;1.43799996;1.43799996;1.43799996;1.43799996; FFT Re: 1848;-26;402;-6;290;0;204;0;99; FFT Img: -165;-19;66;-6;349;-6;237;0;224; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=338W; Reactive=279var; Appearent=403VA; Line: Current=1.45799994; Voltage=230.08V; Phase=-43,841rad; Peaks: 8.60599995;8.57299995;8.63899994;8.6590004;8.25599957;7.91300011;7.33900023;7.21299982;7.232999799999999;7.21299982; FFT Re: 1914;-13;396;0;297;6;204;13;105; FFT Img: -198;-13;52;-13;290;-13;184;-6;178; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=236W; Reactive=279var; Appearent=403VA; Line: Current=1.29999995; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995;1.29999995; FFT Re: 1326;-6;396;0;415;0;290;0;204; FFT Img: -976;-13;-138;-19;125;-13;13;-19;19; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=212W; Reactive=279var; Appearent=403VA; Line: Current=1.273; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273; FFT Re: 1267;-19;356;-19;435;-6;303;0;244; FFT Img: -1009;-6;-151;-6;99;0;0;0;13; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=242W; Reactive=279var; Appearent=403VA; Line: Current=1.27999997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997;1.27999997; FFT Re: 1339;0;396;0;382;13;270;6;178; FFT Img: -924;-6;-79;-13;204;-19;105;-19;105; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=234W; Reactive=279var; Appearent=403VA; Line: Current=1.273; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273;1.273; FFT Re: 1260;0;356;0;448;0;310;0;244; FFT Img: -1029;13;-158;13;66;19;-26;13;-19; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=250W; Reactive=279var; Appearent=403VA; Line: Current=1.27999997; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.32000005;1.33299994;1.33899999;1.29999995;1.33899999;1.32599998;1.273;1.27999997;1.25999999;1.273; FFT Re: 1478;-6;382;6;105;19;0;19;-112; FFT Img: -699;-13;112;-6;448;-6;303;0;211; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=806W; Reactive=279var; Appearent=403VA; Line: Current=3.37199998; Voltage=230.08V; Phase=-43,841rad; Peaks: 3.36599994;3.37899995;3.41199994;3.41199994;3.41199994;3.44499993;3.41199994;3.37199998;3.39899993;3.37899995; FFT Re: 4613;0;402;-6;257;-19;191;-13;105; FFT Img: -904;6;0;13;330;13;204;6;191; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=264W; Reactive=279var; Appearent=403VA; Line: Current=1.31299996; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996;1.31299996; FFT Re: 1445;-13;415;0;264;6;158;13;46; FFT Img: -798;-13;33;-13;382;-6;264;-6;224; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=244W; Reactive=279var; Appearent=403VA; Line: Current=1.25999999; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999;1.25999999; FFT Re: 1425;-6;389;0;198;0;99;6;0; FFT Img: -765;-13;39;-13;389;0;277;0;250; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=314W; Reactive=279var; Appearent=403VA; Line: Current=1.38600004; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.38600004;1.38600004;1.38600004;1.38600004;1.38600004;1.38600004;1.38600004;1.38600004;1.38600004;1.38600004; FFT Re: 1801;-13;396;-6;343;-13;250;-13;151; FFT Img: -250;19;13;19;270;13;165;19;171; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=315W; Reactive=279var; Appearent=403VA; Line: Current=1.41199994; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994;1.41199994; FFT Re: 1815;-19;382;0;283;0;191;0;79; FFT Img: -178;-19;66;-13;343;-6;244;0;244; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=317W; Reactive=279var; Appearent=403VA; Line: Current=1.42499995; Voltage=230.08V; Phase=-43,841rad; Peaks: 1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995;1.42499995; FFT Re: 1801;0;389;0;429;0;257;0;191; FFT Img: -495;0;-151;19;-19;13;-112;13;-92; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
